q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change
33,"{3,4,5}",426,"Provide a chronological list of all dates when Samuel Parker was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Samuel Parker}, *)",Times,chronological,"['October 12, 2224', 'September 27, 2225', 'May 11, 2226']","[32, 24, 37]","{24: 'September 27, 2225', 32: 'October 12, 2224', 37: 'May 11, 2226'}",3,3,set(),
32,"{3,4,5}",1367,What was Carter Stewart doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Carter Stewart}, *)",Event contents,latest,['atmospheric scrubber failure'],[47],{47: 'atmospheric scrubber failure'},1,4,set(),
32,"{3,4,5}",1373,What was Julian Ross doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Julian Ross}, *)",Event contents,latest,['fusion core breach'],[31],{31: 'fusion core breach'},1,5,set(),
32,"{3,4,5}",1374,What was Levi Rodriguez doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Levi Rodriguez}, *)",Event contents,latest,['subspace antenna failure'],[15],{15: 'subspace antenna failure'},1,5,set(),
32,"{3,4,5}",1379,What was Mila Gonzalez doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Mila Gonzalez}, *)",Event contents,latest,['antimatter cascade'],[9],{9: 'antimatter cascade'},1,3,set(),
32,"{3,4,5}",1382,What was Samuel Parker doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Samuel Parker}, *)",Event contents,latest,['plasma conduit rupture'],[37],{37: 'plasma conduit rupture'},1,3,set(),
30,"{3,4,5}",1325,What is the most recent date Carter Stewart was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Carter Stewart}, *)",Times,latest,"['September 22, 2226']",[47],"{47: 'September 22, 2226'}",1,4,set(),
30,"{3,4,5}",1331,What is the most recent date Julian Ross was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Julian Ross}, *)",Times,latest,"['September 22, 2226']",[31],"{31: 'September 22, 2226'}",1,5,set(),
30,"{3,4,5}",1332,What is the most recent date Levi Rodriguez was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Levi Rodriguez}, *)",Times,latest,"['December 26, 2226']",[15],"{15: 'December 26, 2226'}",1,5,set(),
30,"{3,4,5}",1337,What is the most recent date Mila Gonzalez was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Mila Gonzalez}, *)",Times,latest,"['February 27, 2226']",[9],"{9: 'February 27, 2226'}",1,3,set(),
30,"{3,4,5}",1340,What is the most recent date Samuel Parker was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Samuel Parker}, *)",Times,latest,"['May 11, 2226']",[37],"{37: 'May 11, 2226'}",1,3,set(),
34,"{3,4,5}",390,List all locations visited by Carter Stewart in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Carter Stewart}, *)",Spaces,chronological,"['Eridani Metallurgy Complex', 'Triton Gas Colony', 'Phobos Military Base', 'Luna Oceanus Trading Post']","[30, 53, 29, 47]","{29: 'Phobos Military Base', 30: 'Eridani Metallurgy Complex', 47: 'Luna Oceanus Trading Post', 53: 'Triton Gas Colony'}",4,4,set(),
34,"{3,4,5}",396,List all locations visited by Julian Ross in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Julian Ross}, *)",Spaces,chronological,"['Nereid Weather Station', 'Triton Gas Colony', 'Phobos Military Base', 'Ross 128 Agricultural Station', 'Mercury Twilight Observatory']","[6, 28, 48, 20, 31]","{6: 'Nereid Weather Station', 20: 'Ross 128 Agricultural Station', 28: 'Triton Gas Colony', 31: 'Mercury Twilight Observatory', 48: 'Phobos Military Base'}",5,5,set(),
34,"{3,4,5}",397,List all locations visited by Levi Rodriguez in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Levi Rodriguez}, *)",Spaces,chronological,"['Hydra Cloud Facility', 'Hydra Cloud Facility', 'Luna Shackleton Crater Colony', 'Naiad Oceanographic Center', 'Triton Gas Colony']","[50, 52, 51, 55, 15]","{15: 'Triton Gas Colony', 50: 'Hydra Cloud Facility', 51: 'Luna Shackleton Crater Colony', 52: 'Hydra Cloud Facility', 55: 'Naiad Oceanographic Center'}",5,5,set(),
34,"{3,4,5}",402,List all locations visited by Mila Gonzalez in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Mila Gonzalez}, *)",Spaces,chronological,"['Europa Subsurface Laboratory', 'Sedna Long Range Observatory', 'Mars Valles Industrial Hub']","[21, 25, 9]","{9: 'Mars Valles Industrial Hub', 21: 'Europa Subsurface Laboratory', 25: 'Sedna Long Range Observatory'}",3,3,set(),
34,"{3,4,5}",405,List all locations visited by Samuel Parker in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Samuel Parker}, *)",Spaces,chronological,"['McKendree Shell Base', 'Luna Shackleton Crater Colony', 'Luna Oceanus Trading Post']","[32, 24, 37]","{24: 'Luna Shackleton Crater Colony', 32: 'McKendree Shell Base', 37: 'Luna Oceanus Trading Post'}",3,3,set(),
6,6+,917,"Reflect on all events involving Henry Reed. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, *)","(*, *, {Henry Reed}, *)",Times,all,"{'May 28, 2225', 'March 23, 2225', 'October 13, 2224', 'November 13, 2226', 'September 22, 2226', 'March 23, 2224', 'May 11, 2226'}","{35, 3, 36, 10, 11, 44, 45}","{3: 'September 22, 2226', 10: 'October 13, 2224', 11: 'May 11, 2226', 35: 'November 13, 2226', 36: 'March 23, 2224', 44: 'March 23, 2225', 45: 'May 28, 2225'}",7,7,set(),
6,6+,930,"Reflect on all events involving Zoe Brown. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Times,all,"{'October 12, 2224', 'December 26, 2226', 'November 13, 2226', 'May 07, 2224', 'January 26, 2225', 'March 23, 2224', 'June 14, 2225'}","{4, 38, 46, 16, 17, 54, 27}","{4: 'May 07, 2224', 16: 'March 23, 2224', 17: 'June 14, 2225', 27: 'October 12, 2224', 38: 'January 26, 2225', 46: 'December 26, 2226', 54: 'November 13, 2226'}",7,7,set(),
34,6+,394,List all locations visited by Henry Reed in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Henry Reed}, *)",Spaces,chronological,"['Phobos Military Base', 'TRAPPIST-1 Colony Network', 'Luna Shackleton Crater Colony', 'Mercury Twilight Observatory', 'Europa Subsurface Laboratory', 'Eridani Metallurgy Complex', 'Stanford Torus Prime']","[36, 10, 44, 45, 11, 3, 35]","{3: 'Eridani Metallurgy Complex', 10: 'TRAPPIST-1 Colony Network', 11: 'Europa Subsurface Laboratory', 35: 'Stanford Torus Prime', 36: 'Phobos Military Base', 44: 'Luna Shackleton Crater Colony', 45: 'Mercury Twilight Observatory'}",7,7,set(),
34,6+,407,List all locations visited by Zoe Brown in chronological order according to the story's timeline.,"(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Spaces,chronological,"['Eridani Metallurgy Complex', 'Dyson Swarm Control', 'Luna Oceanus Trading Post', 'Luna Shackleton Crater Colony', 'Mercury Twilight Observatory', ""Barnard's Star Propulsion Lab"", 'Europa Subsurface Laboratory']","[16, 4, 27, 38, 17, 54, 46]","{4: 'Dyson Swarm Control', 16: 'Eridani Metallurgy Complex', 17: 'Mercury Twilight Observatory', 27: 'Luna Oceanus Trading Post', 38: 'Luna Shackleton Crater Colony', 46: 'Europa Subsurface Laboratory', 54: ""Barnard's Star Propulsion Lab""}",7,7,set(),
7,6+,192,"Consider all events that Henry Reed has been involved in. List all the locations where these events took place, without mentioning the events themselves.","(*, *, ent, *)","(*, *, {Henry Reed}, *)",Spaces,all,"{'Stanford Torus Prime', 'Phobos Military Base', 'Eridani Metallurgy Complex', 'Luna Shackleton Crater Colony', 'TRAPPIST-1 Colony Network', 'Europa Subsurface Laboratory', 'Mercury Twilight Observatory'}","{35, 3, 36, 10, 11, 44, 45}","{3: 'Eridani Metallurgy Complex', 10: 'TRAPPIST-1 Colony Network', 11: 'Europa Subsurface Laboratory', 35: 'Stanford Torus Prime', 36: 'Phobos Military Base', 44: 'Luna Shackleton Crater Colony', 45: 'Mercury Twilight Observatory'}",7,7,set(),
7,6+,205,"Consider all events that Zoe Brown has been involved in. List all the locations where these events took place, without mentioning the events themselves.","(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Spaces,all,"{'Eridani Metallurgy Complex', 'Luna Shackleton Crater Colony', 'Luna Oceanus Trading Post', 'Europa Subsurface Laboratory', ""Barnard's Star Propulsion Lab"", 'Dyson Swarm Control', 'Mercury Twilight Observatory'}","{4, 38, 46, 16, 17, 54, 27}","{4: 'Dyson Swarm Control', 16: 'Eridani Metallurgy Complex', 17: 'Mercury Twilight Observatory', 27: 'Luna Oceanus Trading Post', 38: 'Luna Shackleton Crater Colony', 46: 'Europa Subsurface Laboratory', 54: ""Barnard's Star Propulsion Lab""}",7,7,set(),
30,6+,1329,What is the most recent date Henry Reed was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Henry Reed}, *)",Times,latest,"['November 13, 2226']",[35],"{35: 'November 13, 2226'}",1,7,set(),
30,6+,1342,What is the most recent date Zoe Brown was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Times,latest,"['December 26, 2226']",[46],"{46: 'December 26, 2226'}",1,7,set(),
35,6+,373,"Enumerate all activities that Henry Reed has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Henry Reed}, *)",Event contents,chronological,"['cryo-pod integrity breach', 'matter synthesizer overload', 'magnetic confinement rupture', 'magnetic confinement rupture', 'artificial atmosphere toxicity', 'navigation computer blackout', 'fusion core breach']","[36, 10, 44, 45, 11, 3, 35]","{3: 'navigation computer blackout', 10: 'matter synthesizer overload', 11: 'artificial atmosphere toxicity', 35: 'fusion core breach', 36: 'cryo-pod integrity breach', 44: 'magnetic confinement rupture', 45: 'magnetic confinement rupture'}",7,7,set(),
35,6+,386,"Enumerate all activities that Zoe Brown has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Event contents,chronological,"['cryo-pod integrity breach', 'vacuum seal deterioration', 'subspace antenna failure', 'cryo-pod integrity breach', 'cryo-pod integrity breach', 'navigation computer blackout', 'subspace antenna failure']","[16, 4, 27, 38, 17, 54, 46]","{4: 'vacuum seal deterioration', 16: 'cryo-pod integrity breach', 17: 'cryo-pod integrity breach', 27: 'subspace antenna failure', 38: 'cryo-pod integrity breach', 46: 'subspace antenna failure', 54: 'navigation computer blackout'}",7,7,set(),
33,6+,415,"Provide a chronological list of all dates when Henry Reed was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Henry Reed}, *)",Times,chronological,"['March 23, 2224', 'October 13, 2224', 'March 23, 2225', 'May 28, 2225', 'May 11, 2226', 'September 22, 2226', 'November 13, 2226']","[36, 10, 44, 45, 11, 3, 35]","{3: 'September 22, 2226', 10: 'October 13, 2224', 11: 'May 11, 2226', 35: 'November 13, 2226', 36: 'March 23, 2224', 44: 'March 23, 2225', 45: 'May 28, 2225'}",7,7,set(),
33,6+,428,"Provide a chronological list of all dates when Zoe Brown was observed, from earliest to latest in the story's timeline.","(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Times,chronological,"['March 23, 2224', 'May 07, 2224', 'October 12, 2224', 'January 26, 2225', 'June 14, 2225', 'November 13, 2226', 'December 26, 2226']","[16, 4, 27, 38, 17, 54, 46]","{4: 'May 07, 2224', 16: 'March 23, 2224', 17: 'June 14, 2225', 27: 'October 12, 2224', 38: 'January 26, 2225', 46: 'December 26, 2226', 54: 'November 13, 2226'}",7,7,set(),
32,6+,1371,What was Henry Reed doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Henry Reed}, *)",Event contents,latest,['fusion core breach'],[35],{35: 'fusion core breach'},1,7,set(),
32,6+,1384,What was Zoe Brown doing the last time they were observed in the story's timeline?,"(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Event contents,latest,['subspace antenna failure'],[46],{46: 'subspace antenna failure'},1,7,set(),
8,6+,1067,"Think about Henry Reed's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Henry Reed}, *)",Event contents,all,"{'cryo-pod integrity breach', 'navigation computer blackout', 'fusion core breach', 'matter synthesizer overload', 'artificial atmosphere toxicity', 'magnetic confinement rupture'}","{35, 3, 36, 10, 11, 44, 45}","{3: 'navigation computer blackout', 10: 'matter synthesizer overload', 11: 'artificial atmosphere toxicity', 35: 'fusion core breach', 36: 'cryo-pod integrity breach', 44: 'magnetic confinement rupture', 45: 'magnetic confinement rupture'}",6,7,set(),
8,6+,1080,"Think about Zoe Brown's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Event contents,all,"{'navigation computer blackout', 'vacuum seal deterioration', 'subspace antenna failure', 'cryo-pod integrity breach'}","{4, 38, 46, 16, 17, 54, 27}","{4: 'vacuum seal deterioration', 16: 'cryo-pod integrity breach', 17: 'cryo-pod integrity breach', 27: 'subspace antenna failure', 38: 'cryo-pod integrity breach', 46: 'subspace antenna failure', 54: 'navigation computer blackout'}",4,7,set(),
31,6+,1350,What is the most recent location where Henry Reed was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Henry Reed}, *)",Spaces,latest,['Stanford Torus Prime'],[35],{35: 'Stanford Torus Prime'},1,7,set(),
31,6+,1363,What is the most recent location where Zoe Brown was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Zoe Brown}, *)",Spaces,latest,['Europa Subsurface Laboratory'],[46],{46: 'Europa Subsurface Laboratory'},1,7,set(),
22,2,96,"Consider all events involving both Henry Reed and magnetic confinement rupture. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Henry Reed}, {magnetic confinement rupture})",Times,all,"{'May 28, 2225', 'March 23, 2225'}","{44, 45}","{44: 'March 23, 2225', 45: 'May 28, 2225'}",2,2,set(),
22,2,105,"Consider all events involving both Julian Ross and cryo-pod integrity breach. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Julian Ross}, {cryo-pod integrity breach})",Times,all,"{'February 27, 2226', 'May 31, 2224'}","{20, 6}","{6: 'May 31, 2224', 20: 'February 27, 2226'}",2,2,set(),
22,2,118,"Consider all events involving both Levi Rodriguez and inertial dampener malfunction. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Levi Rodriguez}, {inertial dampener malfunction})",Times,all,"{'June 14, 2225', 'May 11, 2226'}","{51, 55}","{51: 'June 14, 2225', 55: 'May 11, 2226'}",2,2,set(),
22,2,147,"Consider all events involving both Samuel Parker and antimatter cascade. Provide a list of all dates when these events occurred, without describing the events.","(*, *, ent, c)","(*, *, {Samuel Parker}, {antimatter cascade})",Times,all,"{'September 27, 2225', 'October 12, 2224'}","{24, 32}","{24: 'September 27, 2225', 32: 'October 12, 2224'}",2,2,set(),
